1.807721283812911963e+02
3.807983483976880734e+02
5.844368748718121651e+02
1.200968937407780231e+03
1.200968937419738950e+03
3.666628572361202714e+03
3.666628572366511889e+03
4.010729691670337616e+03
4.710561864528437582e+03
5.858597226968067844e+03
1.091844236402480965e+04
1.091844236404062212e+04
1.329341705611692123e+04
1.454793566982708944e+04
1.677983681689865625e+04
1.677983681690657613e+04
2.283996347591655649e+04
2.531108150692225900e+04
2.760673885998223341e+04
3.753091154144119355e+04
3.753091154145356268e+04
3.976454926556102873e+04
4.377338236132622842e+04
4.496697729291013820e+04
4.496697729291476571e+04
5.649559398731507827e+04
5.649559398731912370e+04
7.607797623958846088e+04
8.074381100305578730e+04
8.145407168456832005e+04
8.438366883151122602e+04
8.540578233362271567e+04
8.824594857463639346e+04
8.824594857464441156e+04
1.062835038514051266e+05
1.118334937042866222e+05
1.263594453574572981e+05
1.263594453574759391e+05
1.453360145598329254e+05
1.453360145598404633e+05
1.583221385546303354e+05
1.583221385546353413e+05
1.606467996495566331e+05
1.689085574007473188e+05
1.918430597502979217e+05
1.926115453502229648e+05
1.926115453502341697e+05
1.997399848083274555e+05
2.057183052948529366e+05
2.371408924649423861e+05
2.449914798591090366e+05
2.692331956253438839e+05
2.761416682873914251e+05
2.803889779565669014e+05
2.803889779565694043e+05
2.862452657948764972e+05
2.862452657948969863e+05
3.126526146714139613e+05
3.146866847284684191e+05
3.146866847284974647e+05
3.223737125588259660e+05
